cntry,region,four_region,rw_order,paed_age_cutoff,inc_time_tmc,type,elpd,crps,mae,rmse,ppd_0.500,ppd_0.800,ppd_0.950,spec
COG,WCA,Central,1,Inf,TRUE,MMC coverage,74.17024235922278,41.78115638209407,0.4105867205258345,0.4648077745289744,0.5449101796407185,0.6586826347305389,0.7365269461077845,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
COG,WCA,Central,1,Inf,TRUE,TMC coverage,77.42908770259488,31.677313517897048,0.3565563314557663,0.41920285176413496,0.6227544910179641,0.7604790419161677,0.8203592814371258,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
COG,WCA,Central,2,10,FALSE,MC coverage,165.91558207952747,7.957873791667249,0.05209522087214365,0.05745316376798637,0.7544910179640718,0.8323353293413174,0.9101796407185628,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
COG,WCA,Central,2,10,FALSE,MMC coverage,91.32559654252398,32.02249048217259,0.25187640044152926,0.273926281648701,0.1377245508982036,0.2754491017964072,0.4431137724550898,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
COG,WCA,Central,2,10,FALSE,TMC coverage,74.58998553700347,32.23013275073554,0.25303418030059427,0.2752467808024965,0.15568862275449102,0.25748502994011974,0.4311377245508982,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
COG,WCA,Central,2,10,TRUE,MC coverage,149.08457377137108,23.72117454219921,0.15423396535010833,0.16159872416615484,0.5149700598802395,0.592814371257485,0.718562874251497,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
COG,WCA,Central,2,10,TRUE,MMC coverage,83.4213733681111,43.045703184764726,0.32504528853378306,0.34873145904934316,0.19760479041916168,0.33532934131736525,0.4910179640718562,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
COG,WCA,Central,2,10,TRUE,TMC coverage,65.66320040325996,33.140259461747675,0.26970190192874327,0.29893333996209004,0.25748502994011974,0.3892215568862275,0.5269461077844312,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
COG,WCA,Central,2,Inf,FALSE,MC coverage,166.1854106950802,8.04620933015718,0.05147539056316471,0.055547959315726383,0.6946107784431138,0.8203592814371258,0.8802395209580839,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
COG,WCA,Central,2,Inf,FALSE,MMC coverage,91.65956865185704,31.490098590264065,0.2511540193245788,0.2744617562215224,0.15568862275449102,0.2994011976047904,0.437125748502994,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
COG,WCA,Central,2,Inf,FALSE,TMC coverage,74.52584204322318,32.03374260602469,0.25424483445166357,0.27745267302753596,0.1437125748502994,0.2694610778443114,0.4251497005988024,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
COG,WCA,Central,2,Inf,TRUE,MC coverage,151.62180410438404,18.857726107245433,0.1404183018885234,0.1578543419049278,0.5508982035928144,0.6407185628742516,0.6946107784431138,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
COG,WCA,Central,2,Inf,TRUE,MMC coverage,91.19938094987842,33.49993328246497,0.31592287920129897,0.35756717222246404,0.4131736526946107,0.5808383233532934,0.7125748502994012,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
COG,WCA,Central,2,Inf,TRUE,TMC coverage,60.42242315450565,24.28403473428178,0.2712619107493706,0.32227260380933404,0.4910179640718562,0.7544910179640718,0.8323353293413174,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
ETH,ESA,Eastern,0,10,FALSE,MC coverage,1855.9592251361096,194.76328601812597,0.13953940540803103,0.18481383763410425,0.7590361445783133,0.8544578313253012,0.9286746987951808,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,0,10,FALSE,MMC coverage,557.0734872804182,228.0427323714805,0.2078209317451405,0.2853948916472752,0.6139759036144579,0.7951807228915663,0.9113253012048192,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,0,10,FALSE,TMC coverage,1298.8857378556916,264.4956047806225,0.2245205435186466,0.2977907455865415,0.5879518072289157,0.7971084337349398,0.9074698795180725,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,10,FALSE,MC coverage,1856.1084979523391,193.7947796920619,0.13904053935626842,0.18428328591986,0.7609638554216868,0.8583132530120482,0.9296385542168676,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,10,FALSE,MMC coverage,564.4751567507069,232.19834959281025,0.21075022924450543,0.2885813571961078,0.6086746987951808,0.7927710843373494,0.903132530120482,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,10,FALSE,TMC coverage,1291.6333412016324,268.14878817174986,0.22721509322159908,0.30085564228141765,0.5913253012048193,0.7937349397590362,0.904578313253012,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,Inf,FALSE,MC coverage,1860.964296514668,194.39033744286743,0.1388132405870288,0.18326367158273485,0.7575903614457832,0.8515662650602409,0.9296385542168676,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,Inf,FALSE,MMC coverage,558.0498651490772,218.45409320542643,0.20652336373931765,0.2869875944383945,0.6226506024096385,0.8159036144578313,0.9344578313253012,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
ETH,ESA,Eastern,1,Inf,FALSE,TMC coverage,1302.9144313655909,255.79381722963845,0.22299241691216695,0.29860523444407777,0.5975903614457831,0.815421686746988,0.9296385542168676,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,10,FALSE,MC coverage,1854.6019379214515,193.8995742836249,0.13934460721820494,0.18495919009424344,0.7604819277108433,0.8578313253012049,0.9306024096385542,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,10,FALSE,MMC coverage,561.0001416568381,230.65920888092597,0.20967734121459125,0.287645728450702,0.6081927710843373,0.7903614457831325,0.9026506024096386,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,10,FALSE,TMC coverage,1293.6017962646138,267.61915614728696,0.22671072616812607,0.30034703444696115,0.5874698795180723,0.7913253012048193,0.903132530120482,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,Inf,FALSE,MC coverage,1859.92685801508,195.0073963533118,0.13916570470152384,0.1836937831418435,0.7575903614457832,0.8530120481927711,0.9301204819277108,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,Inf,FALSE,MMC coverage,557.8486399538414,220.14779432382127,0.2071739686876563,0.2874576656614721,0.6212048192771085,0.8163855421686746,0.929156626506024,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
ETH,ESA,Eastern,2,Inf,FALSE,TMC coverage,1302.0782180612384,257.7735493239824,0.22380093272117388,0.2992501912097049,0.5966265060240964,0.8101204819277108,0.926265060240964,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,0,10,FALSE,MC coverage,391.33913446370127,2.2098694512155497,0.00934328925006016,0.0296052715771757,0.931297709923664,0.9567430025445292,0.9821882951653944,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,0,10,FALSE,MMC coverage,113.2404406754822,51.405529874860335,0.23256437918088835,0.29586938712559574,0.55470737913486,0.7786259541984732,0.910941475826972,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,0,10,FALSE,TMC coverage,278.09869378821907,52.07732905258846,0.23499324729317167,0.29806649089520754,0.5419847328244275,0.7735368956743003,0.9185750636132316,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,0,10,TRUE,MC coverage,340.55875437597365,44.76829095507572,0.13650466606760933,0.16611438546726415,0.7608142493638677,0.7938931297709924,0.8422391857506362,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,0,10,TRUE,MMC coverage,142.1566621538748,79.24947276502589,0.30575902281069717,0.36525445726295336,0.3994910941475827,0.5979643765903307,0.7557251908396947,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,0,10,TRUE,TMC coverage,198.40209222209887,98.05163492736165,0.35443310569341435,0.4117114375633551,0.3511450381679389,0.5292620865139949,0.6844783715012722,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,0,Inf,FALSE,MC coverage,391.1276286931769,2.2204350068380987,0.00984039285513692,0.0312178643921941,0.931297709923664,0.9567430025445292,0.9821882951653944,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,0,Inf,FALSE,MMC coverage,111.49222487084384,49.933560978987195,0.23631274688852677,0.302911008346548,0.5903307888040712,0.8015267175572519,0.9414758269720102,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,0,Inf,FALSE,TMC coverage,279.63540382233305,50.697221896123246,0.2389449390673425,0.30521725793715515,0.5801526717557252,0.806615776081425,0.9414758269720102,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,0,Inf,TRUE,MC coverage,338.1372482383326,46.4742289073236,0.1425254681872772,0.17445664781733622,0.7506361323155216,0.7964376590330788,0.8473282442748091,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,0,Inf,TRUE,MMC coverage,95.04422918021088,68.38803719458721,0.2775573996249599,0.3401927032368954,0.4834605597964377,0.7353689567430025,0.8625954198473282,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,0,Inf,TRUE,TMC coverage,243.09301905812168,86.0608091747345,0.3238706759171434,0.3844557871404044,0.44274809160305345,0.6793893129770993,0.7888040712468194,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,1,10,FALSE,MC coverage,391.4444986269524,2.189233166087572,0.00908852670575302,0.02845757538522995,0.931297709923664,0.9592875318066156,0.979643765903308,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,1,10,FALSE,MMC coverage,112.72385424027428,51.15191556854888,0.23153844138472784,0.2948869810140195,0.5648854961832062,0.7786259541984732,0.9083969465648856,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,1,10,FALSE,TMC coverage,278.7206443866781,51.8870265929026,0.23408640990950264,0.29711375368065385,0.5521628498727735,0.7837150127226463,0.910941475826972,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,1,10,TRUE,MC coverage,339.0900183124996,40.64110240907718,0.13919873412082254,0.1870978833852803,0.7913486005089059,0.8422391857506362,0.8778625954198473,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,1,10,TRUE,MMC coverage,130.4504104494285,74.9604340115082,0.31215499246563705,0.3790635337657573,0.49363867684478374,0.72264631043257,0.8676844783715013,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,1,10,TRUE,TMC coverage,208.63960786307112,88.51393118715956,0.3576505481781249,0.4262583620089329,0.5012722646310432,0.6743002544529262,0.816793893129771,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,1,Inf,FALSE,MC coverage,391.34892394929074,2.1968291722252205,0.00934581297487721,0.02941836934283954,0.931297709923664,0.9567430025445292,0.9821882951653944,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,1,Inf,FALSE,MMC coverage,111.52265017936824,49.43356301153625,0.23504568547963844,0.30204043966334937,0.5979643765903307,0.8142493638676844,0.9363867684478372,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,1,Inf,FALSE,TMC coverage,279.8262737699225,50.133294430193416,0.2374334793514861,0.304143168565743,0.5750636132315522,0.816793893129771,0.931297709923664,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,1,Inf,TRUE,MC coverage,330.74233810064925,44.41758845637414,0.1598967588156677,0.21868772602366665,0.7862595419847328,0.8269720101781171,0.8702290076335878,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,1,Inf,TRUE,MMC coverage,79.60209991057822,71.81811280314378,0.28393825659266847,0.3464948811456594,0.4961832061068702,0.7608142493638677,0.8778625954198473,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,1,Inf,TRUE,TMC coverage,251.14023819007105,82.60836536882363,0.32928286337351687,0.3958946759459074,0.5114503816793893,0.7430025445292621,0.8396946564885496,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GAB,WCA,Central,2,10,FALSE,MC coverage,391.5713457956152,2.192018926897009,0.00885949409993235,0.02761657942551285,0.9338422391857506,0.9516539440203562,0.979643765903308,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,2,10,FALSE,MMC coverage,113.5189244865021,51.01006065939136,0.2317959996802066,0.29539429427706543,0.5521628498727735,0.7684478371501272,0.9134860050890584,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,2,10,FALSE,TMC coverage,278.05242130911313,51.775501594823695,0.2343905983134357,0.2976844682134392,0.5470737913486005,0.7709923664122137,0.9236641221374046,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GAB,WCA,Central,2,10,TRUE,MC coverage,333.2042571134244,41.715782658318254,0.15321650656896163,0.207775785897592,0.8015267175572519,0.8447837150127226,0.8829516539440203,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,2,10,TRUE,MMC coverage,134.0805002284128,74.90640609810757,0.31688235119363317,0.3853253905405982,0.5190839694656488,0.7251908396946565,0.8651399491094147,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,2,10,TRUE,TMC coverage,199.12375688501157,89.4730817115737,0.3684633824479703,0.4390936866690005,0.5470737913486005,0.6692111959287532,0.8244274809160306,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GAB,WCA,Central,2,Inf,FALSE,MC coverage,391.4081371512587,2.213300452798566,0.00932848212025807,0.02972177565475602,0.9338422391857506,0.9516539440203562,0.979643765903308,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,2,Inf,FALSE,MMC coverage,112.898504609137,49.68449386591467,0.23614282422631536,0.3031699694400152,0.5928753180661578,0.806615776081425,0.9440203562340967,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GAB,WCA,Central,2,Inf,FALSE,TMC coverage,278.5096325421217,50.43391125058032,0.2387005338758964,0.3054131433557512,0.5750636132315522,0.811704834605598,0.9363867684478372,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,0,10,FALSE,MC coverage,1742.6233403454232,386.94059039480055,0.26102147013365296,0.339519098116741,0.723092998955068,0.8176593521421107,0.9216300940438872,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GHA,WCA,Western,0,10,FALSE,MMC coverage,635.488511860459,335.56301402300227,0.34346729043467217,0.485585284895609,0.8066875653082549,0.9211076280041798,0.9780564263322884,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GHA,WCA,Western,0,10,FALSE,TMC coverage,1107.1348284849644,469.81814616289034,0.43213856200973505,0.5624762898197149,0.7267502612330199,0.8975966562173459,0.9738766980146292,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GHA,WCA,Western,0,Inf,FALSE,MC coverage,1751.478630087786,394.5467330621631,0.26296433917915635,0.3421994879357659,0.7142110762800418,0.803030303030303,0.91901776384535006,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,0,Inf,FALSE,MMC coverage,604.1486415790141,310.03015853991747,0.33483870737522553,0.481282816323939,0.8495297805642633,0.95141065830721006,0.9879832810867294,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,0,Inf,FALSE,TMC coverage,1147.3299885087715,430.51253177712897,0.4121931303963376,0.5467730391190047,0.7669801462904912,0.932601880877743,0.9848484848484848,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,1,Inf,FALSE,MC coverage,1756.0179174534933,397.90835956228176,0.2634242438811229,0.34129683861766535,0.7121212121212122,0.8025078369905956,0.9143155694879832,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,1,Inf,FALSE,MMC coverage,613.8255665281013,312.2067951110524,0.3374680917249059,0.4841733219915631,0.8505747126436781,0.9498432601880876,0.9885057471264368,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,1,Inf,FALSE,TMC coverage,1142.192350925392,430.8153675155211,0.4131507857407601,0.5478840358980582,0.7654127481713688,0.929989550679206,0.9864158829676072,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,2,Inf,FALSE,MC coverage,1752.2758327514528,394.8075639822617,0.2627777531556481,0.34156318851945405,0.7157784743991641,0.8066875653082549,0.912748171368861,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,2,Inf,FALSE,MMC coverage,606.8678987421985,310.10994953009157,0.3353990501075318,0.4820738002181884,0.8510971786833855,0.9529780564263324,0.990073145245559,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GHA,WCA,Western,2,Inf,FALSE,TMC coverage,1145.4079340092544,431.704837349953,0.4135368000336389,0.5482043476133152,0.7648902821316614,0.9305120167189131,0.98380355276907006,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,0,10,FALSE,MC coverage,34.91153890382397,0.07177601901656798,0.00367111948203645,0.00631953399347192,0.7428571428571429,0.8285714285714286,0.9428571428571428,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,0,10,FALSE,MMC coverage,13.135580550981018,1.2543440774864625,0.06979764094759644,0.08333969019830824,0.5142857142857142,0.7714285714285715,0.8857142857142857,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,0,10,FALSE,TMC coverage,21.77595835284295,1.239464669921451,0.06936035671009619,0.08297008701821998,0.4857142857142857,0.7714285714285715,0.8571428571428571,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,0,10,TRUE,MC coverage,26.28209478220445,8.18111747721298,0.24751454954963123,0.25232665092545453,0.45714285714285713,0.4857142857142857,0.4857142857142857,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,0,10,TRUE,MMC coverage,9.511729639696298,3.172207783131429,0.12332133502189208,0.1346653273522685,0.3142857142857143,0.45714285714285713,0.6,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,0,10,TRUE,TMC coverage,16.770365142508147,8.222181094719081,0.26794056251344617,0.27805192775322957,0.2857142857142857,0.37142857142857144,0.42857142857142855,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,0,Inf,FALSE,MC coverage,34.9209043163469,0.06754708713271954,0.00344572049183614,0.00589382342038455,0.7714285714285715,0.8285714285714286,0.9714285714285714,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,0,Inf,FALSE,MMC coverage,12.78418079757302,0.9918821675405132,0.06198658570665179,0.07502384882973107,0.6571428571428571,0.8285714285714286,0.9142857142857144,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,0,Inf,FALSE,TMC coverage,22.13672351877388,0.9903082519228592,0.06192346107055813,0.07494288613133306,0.6285714285714286,0.8285714285714286,0.9428571428571428,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,0,Inf,TRUE,MC coverage,26.5554716653111,7.906288009229687,0.2393477362416588,0.24438658034944352,0.4857142857142857,0.5428571428571428,0.5428571428571428,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,0,Inf,TRUE,MMC coverage,8.073508167045707,5.007100635842157,0.1798678764283683,0.19253543037295665,0.14285714285714285,0.3142857142857143,0.4857142857142857,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,0,Inf,TRUE,TMC coverage,18.48196349826539,6.751469038871563,0.23004469710939315,0.24211231505098305,0.11428571428571428,0.22857142857142856,0.37142857142857144,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,1,10,FALSE,MC coverage,34.919057405172,0.07082894810632923,0.0035450505274856,0.00605722271538109,0.7428571428571429,0.8285714285714286,0.9428571428571428,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,1,10,FALSE,MMC coverage,13.156868281122312,1.2567786444652471,0.06969812174735177,0.08328840293714138,0.5142857142857142,0.7714285714285715,0.8571428571428571,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,1,10,FALSE,TMC coverage,21.762189124049684,1.2417769982026303,0.06921192299927884,0.08286853208800993,0.4857142857142857,0.7714285714285715,0.8571428571428571,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,1,10,TRUE,MC coverage,27.13244146692469,6.785828246909376,0.22330903940025645,0.23921746990946305,0.45714285714285713,0.4857142857142857,0.5428571428571428,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,1,10,TRUE,MMC coverage,8.12856057238272,3.702885358795731,0.15894892058477014,0.175959378409703,0.37142857142857144,0.5428571428571428,0.7142857142857143,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,1,10,TRUE,TMC coverage,19.003880894541968,7.0139629022965,0.2728726521068882,0.29535552663353376,0.3142857142857143,0.5142857142857142,0.6285714285714286,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,1,Inf,FALSE,MC coverage,34.927138928069205,0.0662467756893813,0.00333942549105104,0.00570576229080917,0.8,0.8285714285714286,0.9714285714285714,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,1,Inf,FALSE,MMC coverage,12.770417845833045,0.986232107515076,0.0619967863036399,0.07519442037961792,0.6857142857142857,0.8285714285714286,0.9142857142857144,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,1,Inf,FALSE,TMC coverage,22.156721082236164,0.9823926743203054,0.06182961293218275,0.07499761704881126,0.6571428571428571,0.8285714285714286,0.9428571428571428,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,1,Inf,TRUE,MC coverage,26.598717491972337,7.020402727747423,0.23836719029034423,0.26021864735895106,0.42857142857142855,0.4857142857142857,0.5142857142857142,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,1,Inf,TRUE,MMC coverage,6.4064551784007815,4.877174739367977,0.182939645630475,0.19581502600417447,0.2,0.4,0.5428571428571428,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,1,Inf,TRUE,TMC coverage,20.19226231357155,7.63160465399722,0.28680941204404153,0.3081695041447942,0.22857142857142856,0.4,0.6,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,2,10,FALSE,MC coverage,34.915132975031405,0.0663655138148672,0.00355754999801887,0.00619251309573068,0.7714285714285715,0.8571428571428571,0.9714285714285714,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,2,10,FALSE,MMC coverage,13.107151075230144,1.2465332453261937,0.06989931972380929,0.08355004878274534,0.5428571428571428,0.7714285714285715,0.8571428571428571,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,2,10,FALSE,TMC coverage,21.807981899801263,1.2349835548480057,0.06947649378378472,0.08313002184872613,0.5428571428571428,0.7428571428571429,0.8571428571428571,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
GMB,WCA,Western,2,10,TRUE,MC coverage,27.902077671363894,6.063074757989637,0.20150199521021428,0.21789072038941756,0.42857142857142855,0.5142857142857142,0.5714285714285714,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,2,10,TRUE,MMC coverage,7.252522910714275,4.315070187847066,0.16982227543766135,0.18394083277382453,0.2571428571428571,0.45714285714285713,0.5428571428571428,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,2,10,TRUE,TMC coverage,20.649554760649625,6.904659844414234,0.2610219027460447,0.2807603451215486,0.2,0.3142857142857143,0.5428571428571428,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
GMB,WCA,Western,2,Inf,FALSE,MC coverage,34.92270147474691,0.0624576037016885,0.00336948547290697,0.00597164738378192,0.7714285714285715,0.8857142857142857,0.9714285714285714,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,2,Inf,FALSE,MMC coverage,12.670340386698353,1.061726402642324,0.06386679258905754,0.07668334501550901,0.5714285714285714,0.8285714285714286,0.9142857142857144,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,2,Inf,FALSE,TMC coverage,22.25236108804856,1.056731663664385,0.06363850553857472,0.0764230512304242,0.6,0.8285714285714286,0.9428571428571428,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
GMB,WCA,Western,2,Inf,TRUE,MC coverage,27.322149283652493,6.331732812783864,0.2178322914591971,0.2417029706259772,0.45714285714285713,0.5142857142857142,0.5714285714285714,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,2,Inf,TRUE,MMC coverage,5.425845674701339,5.905520514525754,0.20226008346943036,0.21112594043900235,0.08571428571428572,0.2,0.37142857142857144,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
GMB,WCA,Western,2,Inf,TRUE,TMC coverage,21.89630360895115,8.05519212232483,0.28733589930889203,0.30421984441153715,0.11428571428571428,0.2571428571428571,0.37142857142857144,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
